id,domain,status,purchase_price,renewal_price,attractiveness,demand,length,registrar,created_at,expires_at,status_verified_at
e31960da-2e6e-4555-9dc1-a122b9667d2e,wonky.meme,available,12.98,15.98,medium,low,5,namecheap,,,07/08/2026 03:46
ce24e347-ee81-4171-b502-ca34b4cf1673,eyry.meme,available,12.98,15.98,high,low,4,namecheap,,,
d93a8c74-e02f-47f3-a0bc-cdb9040d7927,unwell.meme,available,12.98,15.98,high,low,6,namecheap,,,
893fca15-29b3-4a15-82b1-fdab2af5ff5a,pocket.meme,premium,812.5,,high,medium,6,name.com,,,
b40e62d5-de54-46a8-a782-7a6dd330e1da,thousandth.meme,available,12.98,15.98,high,low,10,namecheap,,,
a9b0d598-b8a0-4970-9662-57e50f56b9c1,metric.meme,premium,437.5,,high,low,6,name.com,,,
99bc5b7a-f2e3-4fc2-94e4-1db7a4656b76,infuriated.meme,available,12.98,15.98,medium,low,10,namecheap,,,
175ffa77-d3e5-4868-9132-30cfb7a9030a,visited.meme,available,15.98,,high,low,7,namecheap,,,
67701486-7ab4-40db-99a4-fece94bf3cf4,england.meme,premium,437.5,,high,low,7,name.com,,,
d77b3197-f380-466b-b6c9-470930a21c4f,outing.meme,available,15.98,,high,low,6,namecheap,,,
baa0f676-69ed-4b57-b638-3d095331f6bb,river.meme,premium,812.5,,high,low,5,name.com,,,
dc3948bd-b95a-43f3-840b-22f0caf8a530,aquatic.meme,premium,112.5,112.5,high,low,7,name.com,,,06/08/2026 10:45
d24a7298-f46e-4171-8409-824f6c1b0b09,interior.meme,premium,187.5,,high,low,8,name.com,,,
48bc6d90-b408-4a0e-abb4-83c60cfa4e70,tons.meme,premium,62.5,,high,low,4,name.com,,,
7033f220-c1df-4780-bdc2-c1cd25db58ee,airworthy.meme,available,12.98,15.98,high,low,9,namecheap,,,
f85362d7-97b3-4b5e-8fc5-c5f9d287d84a,alert.meme,premium,812.5,812.5,high,low,5,name.com,,,
b0163c7b-35f9-42c1-9cfb-e3012630ecaa,autonomic.meme,available,12.98,15.98,high,low,9,namecheap,,,07/08/2026 20:52
b7212d6f-24e2-4b6f-b448-a43fe92da9ff,surprisingly.meme,available,15.98,,high,low,12,namecheap,,,
fe668706-51fe-4adc-b8f5-5f25f1f09769,recondite.meme,available,12.98,15.98,medium,low,9,namecheap,,,
a2f43597-fe06-4a70-b5eb-22c84b4e67a6,southern.meme,premium,187.5,,high,low,8,name.com,,,
be9c503a-5ef8-4af7-b23c-9d94de162b8f,chore.meme,premium,62.5,,high,low,5,name.com,,,
2a41b44f-a6f8-44b4-a867-723e796f6a1c,boards.meme,premium,187.5,,high,low,6,name.com,,,
e7b84d1c-cbbf-4ca6-913b-26045f3f4b92,years.meme,premium,187.5,,high,low,5,name.com,,,
a9a82459-1f89-48bb-b722-5d4cfc83140b,artwork.meme,premium,455,455,high,low,7,namecheap,,,
298437fc-9516-4545-8d31-eb30d0544d9a,alley.meme,premium,112.5,,high,low,5,name.com,,,
47e0641c-4dda-4b71-87f2-8ed109152189,girl.meme,premium,812.5,,high,low,4,name.com,,,
c95d8530-e623-4308-90a6-715e675a8b94,painted.meme,premium,187.5,,high,low,7,name.com,,,
1253efd5-5af2-4fc6-a485-8194f60cd0d3,seventy.meme,available,12.98,15.98,high,low,7,namecheap,,,
264f94a6-e082-41ad-9d59-489f844c7ec2,codes.meme,premium,812.5,,high,low,5,name.com,,,
1af1c3e9-03bc-47d3-b3bf-9ce4d88f3af9,miracle.meme,premium,187.5,,high,low,7,name.com,,,
59a965f0-5e7c-4569-ab7b-b068072efe09,latter.meme,premium,62.5,,high,low,6,name.com,,,
469930a2-734c-472f-8474-d46bbe9dd498,sanctioned.meme,available,12.98,15.98,high,low,10,namecheap,,,06/08/2026 09:24
9b97ac37-208c-4524-ac6b-ef40321fcf5a,andrew.meme,premium,1625,,high,medium,6,name.com,,,
495e75f1-cac0-4ae8-bd96-25459d52a905,bce.meme,premium,112.5,,high,low,3,name.com,,,
13ec065b-3e88-4a6f-af5b-5741d849ff29,rice.meme,premium,812.5,,high,low,4,name.com,,,
e674fa75-c208-4b1e-a0b6-805ca601df23,flags.meme,premium,187.5,,high,low,5,name.com,,,
728207e4-2414-4cf8-ba99-14ee2fafd0c3,addressed.meme,available,12.98,15.98,high,low,9,namecheap,,,
93d69311-2370-45d9-88b3-cd4630ca7105,psychologist.meme,premium,62.5,,high,low,12,name.com,,,
c4bccdb4-b285-4cb5-95d3-20323185e63c,gave.meme,premium,112.5,,medium,low,4,name.com,,,
20dec2a7-f6bd-4f56-a4c6-0c725ef88ce8,prove.meme,premium,112.5,,high,low,5,name.com,,,
d01cd068-029f-4c44-8425-bd2d366dbe1f,median.meme,premium,187.5,,high,low,6,name.com,,,
6bf76d1a-f9c5-471c-bccc-2a378d0e3936,january.meme,premium,112.5,,high,low,7,name.com,,,
2952c2be-6b1e-46a8-88e1-775cb06bde6c,loco.meme,premium,62.5,62.5,high,low,4,name.com,,,06/08/2026 21:13
00a38ef3-5454-44f2-8460-7251e05265e9,piston.meme,premium,112.5,,high,low,6,name.com,,,
fa8d689f-5112-4507-9f4a-51cb7bf0d326,agrarian.meme,available,12.98,15.98,high,low,8,namecheap,,,
96ef490e-0273-4c0b-bb99-9a76d1b4a1e7,fingers.meme,premium,112.5,,medium,low,7,name.com,,,
f1c71499-2a5f-4793-ab72-7322cf649457,activation.meme,premium,62.5,62.5,high,low,10,name.com,,,
0b2cb109-99e3-4425-a871-aa0e37922694,happiness.meme,premium,812.5,,high,low,9,name.com,,,
269663c9-574b-4cde-9bb3-bbdfe584257e,afoot.meme,available,12.98,15.98,medium,low,5,namecheap,,,
a09e94d8-471f-46fc-874a-acdfadebbc19,rejoin.meme,available,15.98,,high,low,6,namecheap,,,
fb040da6-c4d3-47cd-b20b-b2753e9da712,reversible.meme,available,15.98,,high,low,10,namecheap,,,
5c7ddf1b-0a85-4408-97a2-bf10581b6a44,perhaps.meme,premium,62.5,,high,low,7,name.com,,,
96d745ce-8e88-4905-969d-e73c3758f993,xxvii.meme,available,12.98,15.98,medium,low,5,namecheap,,,
49a1a9dc-dd20-4955-a288-c5b3269b5eb7,seaside.meme,premium,187.5,,high,low,7,name.com,,,
82995df7-66a9-4d66-b7e9-5724344403f0,listen.meme,premium,1625,,high,low,6,name.com,,,
f5450b2f-8a54-4a4b-b517-9c8902c54892,speedup.meme,premium,112.5,,high,low,8,name.com,,,
8751c17a-d965-4108-9cad-00d2f579a640,diversify.meme,available,15.98,,high,low,9,namecheap,,,
ed3e2494-f37c-4d7f-bcb7-7e7ead49f84d,bunch.meme,premium,112.5,,high,low,5,name.com,,,
042ad94c-edd4-411f-b35e-3ca14cbc8534,assistive.meme,available,12.98,15.98,medium,low,9,namecheap,,,07/08/2026 06:40
